sku_id,category,name,mrp,discountpercent,availablequantity,discountedsellingprice,weightingms,outofstock,quantity
1336,Beverages,Dlicia Whip Topping Bottle,2.35,27,5,1.71,1000,f,1
1337,Beverages,Amulya Dairy Whitener ,3.8,2,4,3.72,1000,f,1
1338,Beverages,Laughing Cow Cheese 8 Portion 120Gm Imported,1.1,0,6,1.1,120,f,120
1339,Beverages,The Whole Truth Peanut Butter - Sweetened & Crunchy,2.15,20,6,1.72,325,f,325
1340,Beverages,Go Processed Cheese Block,1.25,4,6,1.19,200,f,200
1341,Beverages,Go Cheese Processed Block,2.49,4,6,2.37,400,f,400
1342,Beverages,RRO Goat Milk Fetta Cheee,3.45,31,6,2.37,100,f,100
1343,Beverages,RRO Mascarpone Cheese,3.55,50,6,1.77,200,f,200
1344,Beverages,D'lecta Cheddar Cheese,1.99,5,6,1.89,200,f,200
1345,Beverages,Funfoods Peanut Butter Creamy,1.69,0,1,1.69,400,f,400
1346,Beverages,Pantai Coconut Milk,1.5,0,4,1.5,400,f,400
1347,Beverages,Dlecta Cheese Block,1.45,0,6,1.45,200,f,200
1348,Beverages,President Butter - Salted,0.54,0,6,0.54,100,f,100
1349,Beverages,The Laughing Cow Plain Processed Cheese Block,1.5,0,6,1.5,200,f,200
1350,Beverages,Yoga Bar Peanut Butter Dark Chocolate Jar,2.49,0,4,2.49,400,f,400
1351,Beverages,The Laughing Cow Cheese Spread Plain,1.1,0,6,1.1,180,f,180
1352,Beverages,Amul Malai Paneer Fresh ,0.76,3,0,0.73,200,t,200
1353,Beverages,Amul Taaza Toned Homogenised Milk,0.66,3,0,0.64,1000,t,1
1355,Beverages,Amul Lactose Free Milk,0.25,4,0,0.24,250,t,250
1356,Beverages,The Bake Shop Whole Wheat Bread,0.4,0,0,0.4,400,t,400
1357,Beverages,Amul Slim Trim Skimmed Milk,0.75,0,0,0.75,1000,t,1
1358,Beverages,Amul Cheese Slices,0.71,1,0,0.7,100,t,100
1359,Beverages,Amul Pizza Cheese - Mozzarella,1,1,0,0.99,200,t,200
1360,Beverages,The Bake Shop Pizza Base Whole Wheat,0.3,0,0,0.3,150,t,150
1361,Beverages,Nestle A+ Slim Dahi - Low Fat,0.78,3,0,0.75,400,t,400
1362,Beverages,Britannia Cheese Garlic Bread,0.35,0,0,0.35,300,t,300
1363,Beverages,The Bake Shop Whole Wheat Ladi Pav,0.4,0,0,0.4,200,t,200
1364,Beverages,Amul Cheese Spread Yummy Plain,0.85,0,0,0.85,200,t,200
1365,Beverages,Britannia Atta Kulcha,0.3,0,0,0.3,250,t,250
1366,Beverages,Suguna Nourish Egg,0.62,0,0,0.62,696,t,12
1367,Beverages,The Bake Shop Multi Grain Bread,0.65,0,0,0.65,400,t,400
1368,Beverages,Nestle A+ Slim Milk,0.89,0,0,0.89,1000,t,1
1369,Beverages,Go Cheese Pizza Blend Mozzarella + Cheddar,1.25,5,0,1.18,200,t,200
1370,Beverages,The Whole Truth Peanut Butter - Unsweetened & Crunchy,1.85,20,0,1.48,325,t,325
1371,Beverages,Amul Cheese Spread Spicy Garlic,0.85,3,0,0.82,200,t,200
1372,Beverages,The Bake Shop Burger Buns,0.2,0,0,0.2,100,t,100
1373,Beverages,D'lecta Shredded Mozzarella Cheese,1,5,0,0.95,140,t,140
1374,Beverages,Britannia Burger Bun with Sesame Seed,0.3,0,0,0.3,200,t,200
1375,Beverages,Suguna Vitamin D Egg,0.75,17,0,0.62,348,t,6
1376,Beverages,Pillsbury Pancake Mix - Funfetti,0.99,11,0,0.88,162,t,162
1377,Beverages,Prabhat Malai Paneer Pouch,0.8,0,0,0.8,200,t,200
1378,Beverages,Suguna Nourish Egg ,0.72,16,0,0.6,348,t,6
1379,Beverages,RRO Mozzarella Block Cheese,2.95,50,0,1.47,200,t,200
1380,Packaged Food,Maggi 2 Minute Masala Noodles,0.12,0,6,0.12,70,f,70
1381,Packaged Food,iD Idli & Dosa Batter ,0.8,15,6,0.68,1000,f,1
1382,Packaged Food,iD Malabar Parota ,0.8,10,4,0.72,400,f,400
1383,Packaged Food,iD Wheat Lachha Paratha,0.8,12,6,0.7,400,f,400
1384,Packaged Food,McCain Aloo Tikki,1.1,4,6,1.05,400,f,400
1385,Packaged Food,McCain Smiles Cripsy Happy Potatoes,1.2,5,6,1.14,415,f,415
1386,Packaged Food,McCain Veggie Burger Patty,1.15,3,6,1.11,360,f,360
1387,Packaged Food,McCain Veggie Fingers,1.17,5,6,1.11,400,f,400
1388,Packaged Food,Amul Delicious Fat Spread - Cholesterol Free,0.18,5,6,0.17,100,f,100
1389,Packaged Food,Whiskas Wet  Meal (Adult - Cat Food)  Chicken in Gravy,0.35,2,2,0.34,85,f,85
1390,Packaged Food,McCain Chilli Garlic Potato Bites Crunchy Potato Nuggets,1.25,5,1,1.18,420,f,420
1391,Packaged Food,Ching's Secret Instant Hot Garlic Noodles,0.15,0,3,0.15,60,f,60
1392,Packaged Food,Veeba Eggless Mayonnaise,0.79,11,5,0.7,250,f,250
1393,Packaged Food,Ching's Secret Instant Schezwan Noodles,0.15,0,6,0.15,60,f,60
1394,Packaged Food,Veeba Pasta And Pizza Sauce,0.75,13,5,0.65,280,f,280
1395,Packaged Food,Top Ramen  Noodles Curry Veg Pouch,0.2,0,1,0.2,70,f,70
1396,Packaged Food,Saffola Veggie Twist Masala Oats,0.15,0,6,0.15,38,f,38
1397,Packaged Food,Unibic Almond & Oats Protein Bar,0.4,17,4,0.33,30,f,30
1398,Packaged Food,Quaker Oats,0.79,0,2,0.79,400,f,400
1399,Packaged Food,Amul Delicious Fat Spread - Cholesterol Free,0.88,2,2,0.86,500,f,500
1400,Packaged Food,McCain French Fries,1.2,5,1,1.14,420,f,420
1401,Packaged Food,Ching's Secret Manchow Instant Soup,0.1,0,1,0.1,15,f,15
1402,Packaged Food,McCain Potato Cheese Shotz,1.3,4,6,1.24,250,f,250
1403,Packaged Food,McCain Masala - Fries,1.2,5,3,1.14,375,f,375
1404,Packaged Food,Ching's Secret Schezwan Fried Rice Masala,0.15,0,6,0.15,20,f,20
1405,Packaged Food,McCain New Mini Samosa with Cheese Pizza Style Filling,1.2,1,3,1.18,240,f,240
1406,Packaged Food,McCain Chilli Cheesy Nuggets,1.3,4,1,1.24,250,f,250
1407,Packaged Food,"Whiskas Adult (+1 Year) Dry Cat Food, Ocean Fish Flavour",4.3,10,6,3.87,1200,f,1
1408,Packaged Food,Chings Instant Soup - Hot & Sour,0.1,0,1,0.1,15,f,15
1409,Packaged Food,Amul Spray Infant Milk Food,1.97,2,6,1.93,500,f,500
1410,Packaged Food,McCain Smiles - Pudina Chatka,1.2,5,3,1.14,375,f,375
1411,Packaged Food,McCain French Fries Crisp & Delicious,1.75,4,3,1.67,750,f,750
1412,Packaged Food,Ferrero Nutella Hazelnut Spread,2.2,5,2,2.07,180,f,180
1413,Packaged Food,Lijjat Garlic Papad,0.6,5,5,0.57,200,f,200
1414,Packaged Food,Switz Samosa Dough Sheets,0.9,4,6,0.86,50,f,50
1415,Packaged Food,Amul Cheese Spread Creamy,0.85,5,6,0.8,180,f,180
1416,Packaged Food,Maggi Imli Sauce Pichkoo,0.22,0,6,0.22,90,f,90
1417,Packaged Food,Whiskas Kitten (2-12 months) Dry Cat Food Food Ocean Fish,3.85,9,5,3.47,1100,f,1100
1418,Packaged Food,Chings Instant Soup - Sweet Corn Veg,0.1,0,2,0.1,15,f,15
1419,Packaged Food,Whiskas Wet  Meal (Kitten - Cat Food)  Chicken in Gravy,0.35,5,2,0.33,85,f,85
1420,Packaged Food,McCain Crazy Fries Masala MixHot 'n' Tangy,1.2,5,6,1.14,400,f,400
1421,Packaged Food,The Whole Truth Double Cocoa Protein Bar No Sugar,1,10,6,0.9,52,f,52
1422,Packaged Food,Amul Happy Treats French Fries,0.68,4,1,0.65,425,f,425
1423,Packaged Food,Ferrero Nutella Hazeulnut Spread,3.8,6,5,3.57,350,f,350
1424,Packaged Food,Veeba Chipolte Southwest Dressing,1.61,7,4,1.49,300,f,300
1425,Packaged Food,Ching's Secret Manchow Noodles Instant Soup,0.15,0,6,0.15,20,f,20
1426,Packaged Food,Yoga Bar Breakfast Protein Bar - Blueberry Pie,0.5,12,1,0.44,50,f,50
1427,Packaged Food,Quaker Oats,1.99,7,6,1.84,1000,f,1
1428,Packaged Food,The Whole Truth Mini Protein Bar - Coconut Cocoa No Added Sugar,0.55,25,6,0.41,27,f,27
1429,Packaged Food,Switz Spring Roll Dough Sheets,0.9,4,6,0.86,1160,f,20
1430,Packaged Food,Unibic Fruit & Nut Real Cranberries & Almonds Protein Bar,0.4,17,6,0.33,30,f,30
1431,Packaged Food,Ching's Secret Tomato Instant Soup,0.1,0,1,0.1,16,f,15
1432,Packaged Food,Chef's Basket Durum Wheat Elbow Pasta,1.6,50,6,0.8,500,f,500
1433,Packaged Food,Sunfeast Yippee! Mood Masala Noodles,0.6,28,3,0.43,260,f,260
1434,Packaged Food,MTR Breakfast Khatta Meetha Poha Mix,0.25,20,6,0.2,60,f,60
1435,Packaged Food,Kellogg's Crunchy Fruit & Nut Breakfast Cereals Muesli,4.45,9,6,4.01,750,f,750
1436,Packaged Food,Ching's Secret Chilli Vinegar,0.5,0,4,0.5,170,f,170
1437,Packaged Food,Ching's Red Chilli Sauce,0.55,0,6,0.55,200,f,200
1438,Packaged Food,Amul Lite Spread,0.4,2,5,0.39,100,f,100
1439,Packaged Food,Borges Durum Wheat Fusilli Pasta ,2.5,0,3,2.5,500,f,500
1440,Packaged Food,The Whole Truth Cranberry Mini Protein Bar No Sugar,0.55,20,6,0.44,27,f,27
1441,Packaged Food,The Whole Truth Mini Protein Bar - Coffee Cocoa No Added Sugar,0.55,20,6,0.44,27,f,27
1442,Packaged Food,Maggi Hot & Sweet Tomato Chilli Sauce,1.15,0,1,1.15,500,f,500
1443,Packaged Food,Sunfeast YiPPee! Noodles - Magic Masala,0.96,5,4,0.91,540,f,540
1444,Packaged Food,Chef's Basket Durum Wheat Fusilli Pasta,1.6,50,6,0.8,500,f,500
1445,Packaged Food,Top Ramen Chicken Noodles,0.6,10,1,0.54,280,f,280
1446,Packaged Food,Veeba Cheese and Chilli Sandwich Spread,0.89,11,6,0.79,275,f,275
1447,Packaged Food,Ching’s Secret Chowmein Hakka Noodles Masala ,0.44,0,2,0.44,60,f,60
1448,Packaged Food,Safal Frozen - Mixed Vegetables,1.1,4,2,1.05,1000,f,1
1449,Packaged Food,MTR 3 Min Poha,0.25,0,6,0.25,60,f,60
1450,Packaged Food,Ching's Manchurian Instant Noodles,0.15,0,5,0.15,60,f,60
1451,Packaged Food,The Whole Truth Peanut Cocoa Mini Protein Bar No Sugar ,0.55,25,6,0.41,27,f,27
1452,Packaged Food,Gits Pav Bhaji Ready to Eat,1.1,22,6,0.85,300,f,300
1453,Packaged Food,McCain New Mini Samosa with Cheese Corn Style Filling,1.2,1,2,1.18,240,f,240
1454,Packaged Food,Lijjat Udad Mini Papad,0.6,6,6,0.56,200,f,200
1455,Packaged Food,McCain Herb & Garlic Crazy Fries Masala Mix ,1.2,5,5,1.14,400,f,400
1456,Packaged Food,Yoga Bar Multigrain Energy Bar Nuts And Seeds,0.4,12,4,0.35,38,f,38
1457,Packaged Food,"Ching''s Secret Sauce, Green Chilli",0.55,0,5,0.55,190,f,190
1458,Packaged Food,Veeba Pizza Topping,0.75,6,4,0.7,280,f,280
1459,Packaged Food,Switz Paratha Puff,1.1,4,6,1.05,400,f,400
1460,Packaged Food,"New Kellogg''s Muesli with 21% Fruit, Nut & Seeds",3.25,6,6,3.05,500,f,500
1461,Packaged Food,The Whole Truth Double Cocoa Mini Protein Bar No Sugar,0.55,20,5,0.44,27,f,27
1462,Packaged Food,Sunfeast Yippee Tricolor Pasta Seasoning,0.28,17,1,0.23,65,f,65
1463,Packaged Food,Wingreens Cheesy Chipotle Sauce,0.99,49,1,0.5,130,f,130
1464,Packaged Food,Maggi Rich Tomato Ketchup,1.05,4,2,1,500,f,500
1465,Packaged Food,The Whole Truth Dark Chocolate Peanut Butter - Creamy,2.35,25,6,1.74,325,f,325
1466,Packaged Food,Godrej Yummiez Chicken Nuggets,3.25,9,1,2.93,500,f,500
1467,Packaged Food,Go Cheese  Spread Plain,0.99,5,6,0.94,200,f,200
1468,Packaged Food,Kellogg's Real Almond & Honey Corn Flakes,1.75,9,6,1.58,300,f,300
1469,Packaged Food,The Whole Truth Vegan Almond Choco Fudge Energy Bar No Sugar,0.6,20,6,0.48,40,f,40
1470,Packaged Food,Prasuma Vegetable Momos,2.7,0,5,2.7,24,f,24
1471,Packaged Food,MTR Upma,0.5,10,6,0.45,160,f,160
1472,Packaged Food,Ching's Schezwan Masala Instant Noodles,0.6,0,1,0.6,240,f,240
1473,Packaged Food,The Whole Truth Cranberry Protein Bar No Sugar,1,26,6,0.74,52,f,52
1474,Packaged Food,Saffola Yummy Masala Noodles ,0.2,0,2,0.2,46,f,46
1475,Packaged Food,Veeba English Mustard,0.74,6,2,0.69,300,f,300
1476,Packaged Food,Dabur Hommade Tamarind Paste,0.48,6,6,0.45,200,f,200
1477,Packaged Food,Yoga Bar Breakfast Muesli - Almond Caramel (No Added Sugar),3.25,4,6,3.09,400,f,400
1478,Packaged Food,The Whole Truth Mini Protein Bar - Peanut Butter No Added Sugar,0.55,25,6,0.41,27,f,27
1479,Packaged Food,ITC Master Chef Crispy Chicken Fries ,1.7,4,3,1.62,280,f,280
1480,Packaged Food,Kelloggs Corn Flakes,0.99,13,6,0.86,250,f,250
1481,Packaged Food,Nissin Cup Noodles Tangy Tomato,0.5,10,2,0.45,70,f,70
1482,Packaged Food,Smith & Jones White Pasta Sauce Mix,0.4,0,3,0.4,46,f,46
1483,Packaged Food,Sunfeast Yippee! Pasta Treat - Sour Cream Onion,0.28,10,1,0.25,65,f,65
1484,Packaged Food,Mothers Recipe Tamrind Date Chutney ,0.55,9,2,0.5,200,f,200
1485,Packaged Food,Veeba Mint Mayonnaise,1.69,8,4,1.55,300,f,300
1486,Packaged Food,Mccain Emotibites - Crispy Happy Potato Snack,1.3,0,6,1.29,415,f,415
1487,Packaged Food,The Whole Truth Energy Bar Choco Cranberry Fudge,0.6,26,6,0.44,40,f,40
1488,Packaged Food,Godrej Yummiez Chicken Lucknowi Seekh Kebab,2.6,10,4,2.34,400,f,400
1489,Packaged Food,Prasuma Vegetable Momos,1.5,0,5,1.5,580,f,10
1490,Packaged Food,Mother's Recipe Mixed Pickle,0.85,9,2,0.77,300,f,300
1491,Packaged Food,Sunfeast Yippee! Pasta Treat - Sour Cream Onion,0.28,17,3,0.23,65,f,65
1492,Packaged Food,The Whole Truth Peanut Cocoa Protein Bar No Sugar,1,26,6,0.74,52,f,52
1493,Packaged Food,Yoga Bar Breakfast Muesli - Chocolate & Cranberry ,3.25,4,6,3.09,400,f,400
1494,Packaged Food,Sunfeast YiPPee! Magic Masala Noodles,0.7,10,3,0.63,405,f,405
1495,Packaged Food,Veeba Sweet Onion Sauce,1.41,14,4,1.21,350,f,350
1496,Packaged Food,Quaker Oats Breakfast Cereals - With Flavour Mix Nutritious Rich Source Of Energy,0.49,8,6,0.45,200,f,200
1497,Packaged Food,Mother's Recipe Tamarind Paste,0.5,2,6,0.49,200,f,200
1498,Packaged Food,Yogabar No Added Sugar Protein Bar Brownie,1.25,15,4,1.06,60,f,60
1499,Packaged Food,Bambino Popular Vermicelli ,0.4,2,3,0.39,400,f,400
1500,Packaged Food,Ching's Secret Mix Veg Instant Soup,0.1,0,3,0.1,15,f,15
1501,Packaged Food,Mother's Recipe Pickle - Red Stuffed Chilli,1.45,11,3,1.29,400,f,400
1502,Packaged Food,Kellogg's No Added Sugar Muesli,3.35,11,6,2.98,500,f,500
1503,Packaged Food,Veeba Salsa Dip,1.19,6,6,1.11,360,f,360
1504,Packaged Food,Veeba Thousand Island Dressing,1.49,8,6,1.37,300,f,300
1505,Packaged Food,Baggry's Crunchy Muesli Almond Raisins & Honey,1.3,0,5,1.3,200,f,200
1506,Packaged Food,Knorr Chinese Hot And Sour Veg Soup,0.55,3,1,0.53,43,f,43
1507,Packaged Food,Go Cheese Spread - Garlic,0.99,5,6,0.94,200,f,200
1508,Packaged Food,The Whole Truth Peanut Butter With Dates - Creamy No Sugar,2.15,9,6,1.94,325,f,325
1509,Packaged Food,Zorabian Chicken Smoked Ham,2.05,5,1,1.94,250,f,250
1510,Packaged Food,Kissan Pineapple Jam,1.65,9,1,1.49,500,f,500
1511,Packaged Food,Smith & Jones Masala Noodles,0.89,0,5,0.89,480,f,480
1512,Packaged Food,Nestle Nestle Nan Pro Follow-Up Formula,6.5,0,6,6.5,400,f,400
1513,Packaged Food,Sunfeast Yippee! Power Up Atta Noodles,0.96,15,6,0.81,280,f,280
1514,Packaged Food,McCain Super Wedges,1.2,7,6,1.11,400,f,400
1515,Packaged Food,"Kellogg''s Crunchy Granola Honey, Almonds, Strawberries & Pumpkin Seeds",3.3,10,1,2.94,450,f,450
1516,Packaged Food,Kellogg's Chocos,1.3,10,6,1.17,250,f,250
1517,Packaged Food,Ching's Secret Just Soak - Whole Wheat Veg Hakka Noodle,0.32,0,3,0.32,150,f,150
1518,Packaged Food,The Whole Truth Vegan Fig Apricot & Orange Energy Bar No Sugar,0.6,20,6,0.48,40,f,40
1519,Packaged Food,Saffola Veggie Twist Masala Oats,1.95,12,2,1.71,500,f,500
1520,Packaged Food,ITC Master Chef Classic Aloo Tikki,0.8,10,3,0.72,320,f,320
1521,Packaged Food,Smith & Jones Pink Pasta Sauce Mix,0.4,0,4,0.4,46,f,46
1522,Packaged Food,Wingreens Farms Chipotle Dip,2,25,1,1.5,180,f,180
1523,Packaged Food,Kellogg's Real Almond & Honey Corn Flakes,5.5,5,3,5.2,1000,f,1
1524,Packaged Food,Kellogg's Crunchy Granola Chocolate & Almonds,3.3,10,3,2.94,450,f,450
1525,Packaged Food,Cornitos Cornitos Taco Shells - 6 Inches,1.6,20,4,1.28,180,f,180
1526,Packaged Food,Ching's Secret Singapore Curry Instant Noodles,0.15,0,3,0.15,60,f,60
1527,Packaged Food,Mother's Recipe Pickle - Mango,1.25,9,6,1.13,400,f,500
1528,Packaged Food,Godrej Yummiez Chilli Chicken Sausages ,1.6,10,3,1.44,250,f,250
1529,Packaged Food,Pedigree Dentastix  Dog Treat Oral Care for Adult Medium Breed ,1.75,20,6,1.4,180,f,180
1530,Packaged Food,Maggi Hot & Sweet - Tomato Chilli Sauce,1.7,10,1,1.53,1000,f,1
1531,Packaged Food,Ching's Secret Asian Hot Instant Soup,0.15,0,3,0.15,15,f,15
1532,Packaged Food,Kellogg’s Chocos Protein And Fibre Of 1 Roti,4.99,11,6,4.44,1200,f,1
1533,Packaged Food,Mother's Recipe Pickle - Mango,1.49,26,4,1.09,500,f,500
1534,Packaged Food,Chings Secret Manchurian Instant Noodle,0.6,0,6,0.6,240,f,240
1535,Packaged Food,Kellogg's Original Corn Flakes,3.1,6,6,2.9,875,f,875
1536,Packaged Food,Ching's Singapore Curry Instant Noodles,0.6,0,4,0.6,240,f,240
1537,Packaged Food,Kellogg's Almonds And Cranberries Granola,3.3,6,6,3.1,460,f,460
1538,Packaged Food,Nestle Ceregrow Multigrain Cereal with Milk and Fruits - 3 to 6 years,2.92,0,6,2.92,300,f,300
1539,Packaged Food,MTR 3 Minute Breakfast - Magic Masala Upma,0.25,0,6,0.25,60,f,60
1540,Packaged Food,Smith & Jones Masala Noodles,0.68,10,5,0.61,360,f,360
1541,Packaged Food,"Knorr Classic Tomato Soup With 100% Real Vegetabls, No Added Preservatives",0.55,0,6,0.55,53,f,53
1542,Packaged Food,Godrej Yummiez Chicken Punjabi Tikka ,2.95,9,6,2.66,360,f,360
1544,Packaged Food,Kelloggs Chocos,1.7,5,4,1.6,385,f,385
1545,Packaged Food,Pedigree Puppy Dry Dog Food Food Chicken & Milk,2.9,20,6,2.32,1200,f,1200
1546,Packaged Food,Ching's Secret Lemon Coriander Instant Soup,0.15,0,5,0.15,15,f,15
1547,Packaged Food,Nestle Cerelac Baby Cereal With Milk Wheat-Rice Mixed Fruit,2.61,0,6,2.61,300,f,300
1548,Packaged Food,Kelloggs Chocos - Moons & Stars,6.6,40,4,3.96,1200,f,1
1549,Packaged Food,ITC Master Chef Chicken Galouti Kebab,1.7,4,2,1.62,210,f,210
1550,Packaged Food,Yogabar 100% Pure Peanut Butter Creamy & Yummy Unsweetened,2.29,10,6,2.06,400,f,400
1551,Packaged Food,Kitchens Of India Palak Paneer,1.3,30,6,0.91,285,f,285
1552,Packaged Food,Kelloggs Chocos Fills Double Chocolat,0.99,11,6,0.88,175,f,175
1553,Packaged Food,Soulfull Ragi Bites Choco Fills,1.69,5,4,1.6,250,f,250
1554,Packaged Food,Figaro Sliced Black Olive ,1.79,0,6,1.79,450,f,450
1555,Packaged Food,Veeba Barbeque Sauce,1.49,8,6,1.37,330,f,330
1556,Packaged Food,The Whole Truth Vegan Mocha Almond Fudge Energy Bar No Sugar,0.6,20,6,0.48,40,f,40
1557,Packaged Food,"The Whole Truth - Nuts, Fruits & Seeds Muesli",3.25,20,6,2.6,350,f,350
1558,Packaged Food,Pantai Green Curry Paste,1.5,14,5,1.28,114,f,114
1559,Packaged Food,Kelloggs Special K,2.1,8,5,1.92,435,f,435
1560,Packaged Food,Moi Soi Sichuan Chilli Oil- For Stir Fry Marinade Spread & Dip,2.8,50,5,1.4,175,f,175
1561,Packaged Food,Mother's Recipe Madras Appalam,0.5,10,6,0.45,100,f,100
1562,Packaged Food,Top Ramen Masala Oat Masala,0.8,10,6,0.72,280,f,280
1563,Packaged Food,Saffola Everyday Peppy Tomato Masala Oats,1.95,12,6,1.71,500,f,500
1564,Packaged Food,"Ching''s Secret Instant Noodles, Hot Garlic",0.6,0,4,0.6,240,f,240
1565,Packaged Food,Kitchens Of India Chicken Chettinad,2,30,1,1.4,285,f,285
1566,Packaged Food,Nestle Cerelac Wheat - Stage 1,1.9,0,6,1.9,300,f,300
1567,Packaged Food,Sumeru Aloo Paratha,1.19,5,6,1.13,400,f,400
1568,Packaged Food,ITC Master Chef Veggie Pizza Pocket,1.7,4,4,1.62,340,f,340
1569,Packaged Food,Wingreens Farms Tangy Cheese Pita Chips & Mexican Salsa Dip,0.6,15,1,0.51,70,f,70
1570,Packaged Food,Ching's Secret Manchow Soup,0.55,0,3,0.55,55,f,55
1571,Packaged Food,Veeba Carrot & Cucumber Sandwich Spread,0.85,10,6,0.76,250,f,250
1572,Packaged Food,Kellogg's Real Almond & Honey Corn Flakes,3.7,12,3,3.24,650,f,650
1543,Packaged Food,Kellogg's Corn Flakes,4.25,9,1,3.83,1000,f,1
1573,Packaged Food,Kitchens Of India Mughlai Paneer,1.6,30,4,1.12,285,f,285
1574,Packaged Food,Ching's Secret Just Soak - Veg Hakka Noodles,0.3,0,5,0.3,150,f,150
1575,Packaged Food,Ching's Secret Chowmein Hakka Noodles Masala,0.6,10,2,0.54,100,f,100
1576,Packaged Food,The Whole Truth Dark Chocolate Peanut Butter - Crunchy,2.35,20,5,1.88,325,f,325
1577,Packaged Food,Mother's Recipe Bhel Puri Chutney,0.55,9,4,0.5,200,f,200
1578,Packaged Food,Kelloggs Chocos Moon & Stars,3.3,10,6,2.94,680,f,680
1579,Packaged Food,Mother's Recipe Lime Pickle ,1.2,5,1,1.14,400,f,400
1580,Packaged Food,Kitchens of India Dal Makhani,1.1,30,2,0.77,285,f,285
1581,Packaged Food,Pantai Light Soy Sauce,2.75,14,5,2.34,200,f,200
1582,Packaged Food,Ching's Secret Sweet Corn Soup,0.55,0,6,0.55,55,f,55
1583,Packaged Food,"Top Ramen Noodles, Atta",0.8,0,1,0.8,280,f,280
1584,Packaged Food,Cantina Tortilla Dip Sauce Sour Creamy Tex Mex,2.25,15,5,1.91,190,f,190
1585,Packaged Food,Dabur Hommade - Rajasthan Ki Garlic Chutne,0.65,6,6,0.61,200,f,200
1586,Packaged Food,MTR Seviyan Vermicelli ,0.42,0,2,0.42,400,f,400
1587,Packaged Food,Pantai Oyster Sauce,2.75,14,4,2.34,200,f,200
1588,Packaged Food,Go Cheese Spread - Four Pepper (Soft & Creamy),0.99,5,6,0.94,200,f,200
1589,Packaged Food,MTR Ready To Eat Paneer Butter Masala,1.35,9,2,1.22,300,f,300
1590,Packaged Food,Nestle Lactogen Stage 2 Follow-up Formula Powder,3.4,0,2,3.4,400,f,400
1591,Packaged Food,Kellogg's Crunchy Bites Chocos,1.9,10,6,1.71,375,f,375
1592,Packaged Food,Veeba Hot Sweet Tomato Chilli Sauce,1.04,20,3,0.83,500,f,500
1593,Packaged Food,Borges Durum Wheat Pasta Superior Quality,2.5,40,6,1.49,500,f,500
1594,Packaged Food,Funfoods Peanut Butter Crunchy,1.69,7,1,1.56,400,f,400
1595,Packaged Food,Pantai Red Curry Paste,0.6,0,4,0.6,50,f,50
1596,Packaged Food,ITC Master Chef Chicken Seekh Kabab,3.25,0,6,3.25,500,f,500
1597,Packaged Food,Del Monte Pizza & Pasta Sauce Spout Pack,0.99,0,3,0.99,400,f,400
1598,Packaged Food,Pantai Sriracha Red Chilli Sauce,2.25,15,6,1.91,200,f,200
1599,Packaged Food,Hershey's Cocoa Spread,2.95,0,3,2.95,350,f,350
1600,Packaged Food,Maggi Ghee Tadka Upma Express Pouch,0.25,0,6,0.25,65,f,65
1601,Packaged Food,Ching's Secret Manchurian Noodles,0.91,0,5,0.91,360,f,360
1602,Packaged Food,Kellogg's All Bran Wheat Flakes,2.2,6,5,2.05,425,f,425
1603,Packaged Food,Yummiez Chicken Breakfast Sausages,1.5,0,3,1.5,250,f,250
1604,Packaged Food,Pantai Red Curry Paste,1.5,14,3,1.28,114,f,114
1605,Packaged Food,Bagrrys Muesli Crunchy Fruit & Nut With Cranberries,3.3,10,6,2.97,400,f,400
1606,Packaged Food,Quaker Oats Pouch,2.76,10,6,2.48,1500,f,1
1607,Packaged Food,Prasuma Momos -  Cheesy Spicy Veg,2.95,0,6,2.95,24,f,24
1608,Packaged Food,Veeba Sriracha Chilli Garlic Sauce,1.49,8,5,1.37,320,f,320
1609,Packaged Food,Ching's Secret Just Soak - Veg Hakka Noodles,1.15,0,6,1.15,600,f,600
1610,Packaged Food,Moi Soi Kung Pao Sauce - For Stir Fry Marinade Spread & Dip,2.8,50,5,1.4,175,f,175
1611,Packaged Food,Figaro Plain Green Olive ,1.79,0,6,1.79,450,f,450
1612,Packaged Food,Mother's Recipe Gujrati Gorkeri Pickle,1.4,10,3,1.26,500,f,500
1613,Packaged Food,Kellogg's Muesli 20% Nuts Delight,3.2,0,6,3.2,500,f,500
1614,Packaged Food,Borges Farfalle Durum Wheat Pasta ,2.5,0,5,2.5,500,f,500
1615,Packaged Food,Kellogg's Chocos,2.99,10,4,2.69,700,f,700
1616,Packaged Food,Nestle Nan Pro 4 Follow Up Formula Powder For Older Infants ,6.2,0,1,6.2,400,f,400
1617,Packaged Food,Veeba Truly Tomato Ketchup,0.99,20,6,0.79,500,f,500
1618,Packaged Food,Ching's Secret Green Chilli Sauce,0.85,4,1,0.81,680,f,680
1619,Packaged Food,MTR Roasted Vermicelli ,0.55,0,1,0.55,400,f,400
1620,Packaged Food,Mother's Recipe Punjabi Teekha Mang Pickle,1.2,10,4,1.08,400,f,400
1621,Packaged Food,Ching's Secret Hot Garlic Instant Noodles,1.14,0,6,1.14,480,f,480
1622,Packaged Food,Kellogg's Real Honey Corn Flakes,2.9,7,5,2.67,630,f,630
1623,Packaged Food,ITC Master Chef Lebanese Falafel Kebab,1.3,4,4,1.24,230,f,230
1624,Packaged Food,Kelloggs Chocos Fills Double Chocolaty,1.85,10,5,1.65,250,f,250
1625,Packaged Food,Organic India Apple Cider Vinegar,5.95,9,2,5.36,500,f,500
